I(w1;w2),C(w1),C(w2),C(w1;w2),collocation
14.25552641105566,661,663,661,"('MÜSAVAT', 'DERVİŞOĞLU')"
14.240370962359378,669,669,668,"('TABİİ', 'KAYNAKLAR')"
14.20843129332036,685,685,685,"('SERPİL', 'KEMALBAY')"
14.20843129332036,685,684,684,"('KEMALBAY', 'PEKGÖZEGÜ')"
14.193226439614765,683,673,664,"('İptal', 'Edilen')"
14.110504031228766,730,707,704,"('AR', 'GE')"
14.068058636955806,755,734,734,"('ZÜLFÜ', 'DEMİRBAĞ')"
14.049075533588233,765,765,765,"('RUŞTU', 'TİRYAKİ')"
14.00447242558045,787,781,779,"('FETHİ', 'GÜRER')"
14.003456956042577,708,784,703,"('Metanet', 'Çulhaoğlu')"
14.002682628103782,790,661,661,"('DURSUN', 'MÜSAVAT')"
13.898723354318781,848,826,825,"('SALİH', 'CORA')"
13.79866873608219,910,909,909,"('GARO', 'PAYLAN')"
13.789562057709153,869,705,669,"('Birleşik', 'Devletleri')"
13.767304565172854,930,854,854,"('Uygun', 'Bulunduğuna')"
13.763755498091783,814,930,812,"('Onaylanmasının', 'Uygun')"
13.748808221555464,788,942,788,"('KERESTECİOĞLU', 'DEMİR')"
13.719998850394497,961,722,722,"('YAVUZ', 'AĞIRALİOĞLU')"
13.689677593415636,934,828,788,"('Süreyya', 'Sadi')"
13.624171004850053,1027,788,788,"('FİLİZ', 'KERESTECİOĞLU')"
13.622474502342726,850,952,787,"('HAYDAR', 'AKAR')"
13.572067203704213,795,1042,778,"('Müsavat', 'Dervişoğlu')"
13.564865282659856,1067,691,689,"('ABDULLAH', 'GÜLER')"
13.464741795152422,1147,1029,1029,"('FATMA', 'KURTULAN')"
13.458010535982398,1072,803,747,"('Bekir', 'Pakdemirli')"
13.397243130410716,1146,795,758,"('Dursun', 'Müsavat')"
13.295185142009101,1073,1266,1053,"('Raporunun', 'Sunulduğuna')"
13.289639373237886,1294,1277,1276,"('KÂTİP', 'ÜYELER')"
13.264590368483292,790,1281,768,"('Uyarınca', 'Hazırlanan')"
13.257199193500677,1311,787,779,"('ÖMER', 'FETHİ')"
13.250702461407373,981,1245,918,"('Fethi', 'Gürer')"
13.184915190693923,879,1063,671,"('metninden', 'çıkarılmasını')"
13.140770437792863,688,1417,679,"('HÜDA', 'KAYA')"
13.120374317670503,1403,1368,1318,"('Hakkı', 'Saruhan')"
13.112675366993525,1460,729,727,"('Hükmünde', 'Kararnamede')"
13.101892232031682,986,1475,986,"('Oturumunu', 'açıyorum')"
13.090202539115829,1487,703,703,"('YILMAZ', 'TUNÇ')"
13.061135202552837,1020,1370,921,"('Binali', 'Yıldırım')"
12.998206117424,1033,1298,846,"('Bravo', 'sesleri')"
12.944434123551192,1263,1029,790,"('aykırılık', 'sırasına')"
12.938311958786416,673,1630,664,"('Edilen', 'Ödenek')"
12.933309326267963,997,1297,780,"('Diyanet', 'İşleri')"
12.922602488311789,1456,1544,1346,"('Fuat', 'Oktay')"
12.859311045702787,1710,1343,1316,"('Birleşmiş', 'Milletler')"
12.761994299198614,1864,653,652,"('GENEL', 'MÜDÜRLÜĞÜ')"
12.753983413920334,1777,1498,1418,"('Meral', 'Danış')"
12.742073915885612,1518,1515,1215,"('öğrenmek', 'istediğine')"
12.734895125721103,734,1796,693,"('DEMİRBAĞ', 'Elâzığ')"
12.724509625432068,1916,1288,1288,"('OTURUM', 'Açılma')"
12.718408284333025,1786,1811,1681,"('MUHAMMED', 'LEVENT')"
12.62976203803845,1923,981,922,"('Ömer', 'Fethi')"
12.591980043789102,2068,1948,1918,"('KANUN', 'TEKLİFLERİ')"
12.582631809785564,2114,1946,1946,"('İLE', 'KOMİSYONLARDAN')"
12.582631809785564,1948,2114,1948,"('TEKLİFLERİ', 'İLE')"
12.57462737072094,1814,1691,1443,"('Muhammet', 'Emin')"
12.55558425834392,1497,1236,859,"('Siyasi', 'Parti')"
12.529043660765055,1946,2194,1946,"('KOMİSYONLARDAN', 'GELEN')"
12.519867014390078,2206,2208,2206,"('SARUHAN', 'OLUÇ')"
12.51940341130896,2194,1952,1939,"('GELEN', 'DİĞER')"
12.516980845421612,1399,2078,1314,"('Lütfü', 'Türkkan')"
12.50556347636058,2230,2206,2206,"('HAKKI', 'SARUHAN')"
12.501310783858516,1952,2232,1948,"('DİĞER', 'İŞLER')"
12.498825774222805,2239,1557,1556,"('ERKAN', 'AKÇAY')"
12.46819364661849,1894,1456,1205,"('Yardımcısı', 'Fuat')"
12.434836840518086,2204,984,926,"('acil', 'şifalar')"
12.428286355034702,1498,2337,1488,"('Danış', 'Beştaş')"
12.40210376832561,1368,2338,1335,"('Saruhan', 'Oluç')"
12.396570292510843,2405,1491,1491,"('MAHMUT', 'TANAL')"
12.396520701302304,1937,1562,1258,"('araştırması', 'önergesinin')"
12.394559567389697,2405,718,717,"('MAHMUT', 'TOĞRUL')"
12.34246204782694,1326,1932,1026,"('Muhammed', 'Levent')"
12.341487844682463,1811,2322,1683,"('LEVENT', 'BÜLBÜL')"
12.314941530205191,1288,2545,1288,"('Açılma', 'Saati')"
12.311072180536538,781,2395,733,"('GÜRER', 'Niğde')"
12.283331781737521,2206,2566,2176,"('Halkların', 'Demokratik')"
12.282424171018263,2594,2599,2590,"('LÜTFÜ', 'TÜRKKAN')"
12.279144578478807,2386,1849,1691,"('işleme', 'alacağım')"
12.277437302199104,1286,2545,1253,"('Kapanma', 'Saati')"
12.271290441529832,1730,2141,1412,"('Özlem', 'Zengin')"
12.254982510939552,2653,2653,2653,"('ÖZLEM', 'ZENGİN')"
12.247189681517087,2311,988,856,"('Silahlı', 'Kuvvetleri')"
12.224901028857309,797,2403,707,"('KÖKSAL', 'Afyonkarahisar')"
12.202280097962777,2092,1097,834,"('Ayhan', 'Erel')"
12.201638361555496,2018,1798,1318,"('birleşiminde', 'yapılmasına')"
12.195394400039566,1128,1630,665,"('Toplam', 'Ödenek')"
12.186449185528144,2193,869,685,"('Amerika', 'Birleşik')"
12.1647078033463,1673,1256,744,"('Söz', 'sırası')"
12.13585990482429,1757,1840,1122,"('Erkan', 'Akçay')"
12.122847358073827,2566,2018,1781,"('günkü', 'birleşiminde')"
12.083426552960528,2987,2985,2984,"('EMİN', 'AKBAŞOĞLU')"
12.061769210100612,1691,2574,1435,"('Emin', 'Akbaşoğlu')"
12.024672897436679,2643,2693,2287,"('Recep', 'Tayyip')"
11.967504200865681,3238,3237,3237,"('MERAL', 'DANIŞ')"
11.967504200865681,3237,3238,3237,"('DANIŞ', 'BEŞTAŞ')"
11.948330754277531,1466,1719,768,"('Tezkeresi', 'Sayılı')"
11.946639629539872,2662,2367,1918,"('İnsan', 'Hakları')"
11.933430353196465,826,3203,798,"('CORA', 'Trabzon')"
11.902199033037435,3380,2987,2980,"('MUHAMMET', 'EMİN')"
11.877654164635793,2844,870,718,"('Günü', 'nü')"
11.874528899055045,1459,2386,1008,"('okutup', 'işleme')"
11.873629711376434,1864,1231,664,"('GENEL', 'TOPLAM')"
11.864205714928406,1338,3065,1179,"('Yapılması', 'Hakkında')"
11.821311257736557,1562,2239,976,"('önergesinin', 'ön')"
11.803358561298653,3599,3605,3576,"('Milliyetçi', 'Hareket')"
11.802772142933613,3222,739,656,"('Kurulun', 'onayına')"
11.801161778885728,2982,3613,2965,"('CAHİT', 'ÖZKAN')"
11.790702896352443,2664,1286,936,"('veriyorum', 'Kapanma')"
11.776564862583466,3164,3292,2818,"('önergeye', 'katılıyor')"
11.692110775309871,2306,1674,985,"('Tamamlayın', 'sözlerinizi')"
11.668389539100167,3984,729,729,"('TURAN', 'AYDOĞAN')"
11.66461868457873,2323,1128,656,"('CETVELİ', 'Toplam')"
11.629742682532777,4077,1619,1613,"('KOMİSYONU', 'SÖZCÜSÜ')"
11.629645050154952,2239,2367,1295,"('ön', 'görüşmelerinin')"
11.564248903209243,4077,1878,1788,"('KOMİSYONU', 'BAŞKANI')"
11.561376758124185,1365,4077,1297,"('BÜTÇE', 'KOMİSYONU')"
11.531904445665546,3257,3984,2963,"('BÜLENT', 'TURAN')"
11.531795575465027,4362,3228,3215,"('Bazı', 'Kanunlarda')"
11.517778207118836,729,4386,723,"('Kararnamede', 'Değişiklik')"
11.504909432539561,1827,3490,1429,"('merkezî', 'yönetim')"
11.497379678240778,3121,1578,1098,"('esas', 'numaralı')"
11.497227313256646,4409,4203,4131,"('İç', 'Tüzük')"
11.474832214869776,2693,4375,2586,"('Tayyip', 'Erdoğan')"
11.470674844211167,2653,4409,2560,"('ZENGİN', 'Tokat')"
11.465035177379706,2484,1734,939,"('Engin', 'Özkoç')"
11.4456119178567,2985,4372,2807,"('AKBAŞOĞLU', 'Çankırı')"
11.435459564897872,4663,4664,4645,"('GRUBU', 'ADINA')"
11.433103304237957,2076,3506,1552,"('Cahit', 'Özkan')"
11.432394490265265,4386,3465,3239,"('Değişiklik', 'Yapılmasına')"
11.429845269794036,3511,1897,1417,"('Aynı', 'mahiyetteki')"
11.370172588837013,3826,1653,1291,"('doğal', 'gaz')"
11.36647461813678,3652,2024,1505,"('hayatını', 'kaybeden')"
11.347920478217622,1489,2566,768,"('Salı', 'günkü')"
11.343808807401663,2484,2593,1291,"('Engin', 'Altay')"
11.338621325371223,4706,848,797,"('Tabii', 'Kaynaklar')"
11.330180330100749,4940,1722,1689,"('almış', 'bulunmaktayım')"
11.321558676150044,1552,2566,786,"('Çarşamba', 'günkü')"
11.314662423261028,1551,3243,988,"('Orta', 'Doğu')"
11.295135916563122,3061,3429,2034,"('biliyor', 'musunuz')"
11.294159166266535,993,4077,784,"('ADALET', 'KOMİSYONU')"
11.245364119729889,3238,4647,2817,"('BEŞTAŞ', 'Siirt')"
11.22465650146152,4386,1338,1083,"('Değişiklik', 'Yapılması')"
11.222627321484559,1302,5393,1294,"('PLAN', 'VE')"
11.21661569559172,5449,765,765,"('MEHMET', 'RUŞTU')"
11.21450854979874,5393,1365,1349,"('VE', 'BÜTÇE')"
11.209230353402864,5449,2546,2533,"('MEHMET', 'MUŞ')"
11.208853990990828,5393,834,821,"('VE', 'TEKNOLOJİ')"
11.199313022741022,2220,2581,1039,"('sivil', 'toplum')"
11.180327175135458,2171,3207,1246,"('Bülent', 'Turan')"
11.174357632081888,4945,1466,1292,"('Başkanlığı', 'Tezkeresi')"
11.165038564237467,2011,2870,1022,"('hayırlı', 'olmasını')"
11.164447210538734,3228,4386,2506,"('Kanunlarda', 'Değişiklik')"
11.155458707428158,2679,3947,1860,"('önergeyi', 'okutuyorum')"
11.147925014168798,4940,1822,1575,"('almış', 'bulunuyorum')"
11.145644412060504,1932,3090,1043,"('Levent', 'Bülbül')"
11.115404161749229,1266,5845,1266,"('Sunulduğuna', 'Dair')"
11.112575657963392,1878,2027,650,"('Büyükşehir', 'Belediye')"
11.10427833986539,5323,3219,2909,"('Raporu', 'Sayısı')"
11.099422512697148,5683,3357,3228,"('Başkanlığına', 'Görüşülmekte')"
11.095676165893423,3938,2245,1492,"('Cumhurbaşkanlığı', 'hükûmet')"
11.076153345666736,3465,5845,3372,"('Yapılmasına', 'Dair')"
11.05708362342617,3243,1522,811,"('Doğu', 'Akdeniz')"
11.049095458457682,2317,5000,1893,"('gündem', 'dışı')"
11.03705928357222,2159,5731,2005,"('değiştirilmesini', 'arz')"
11.03266777706662,6190,2171,2171,"('ENGİN', 'ÖZKOÇ')"
11.007403511296255,6190,4090,4019,"('ENGİN', 'ALTAY')"
10.99353566006929,2323,2664,973,"('ara', 'veriyorum')"
10.978273923765515,3514,1478,808,"('yüce', 'heyetinizi')"
10.947812175387998,6565,665,665,"('Bütçe', 'Gideri')"
10.941855334929391,6053,917,842,"('Mustafa', 'Şentop')"
10.939099972797429,5659,6355,5445,"('ÖZGÜR', 'ÖZEL')"
10.926701257497376,1005,6622,999,"('Oturum', 'Başkanı')"
10.924206362016376,854,5845,748,"('Bulunduğuna', 'Dair')"
10.913106575583756,5724,981,835,"('Cumhuriyeti', 'Hükümeti')"
10.907121105439382,2171,6336,2037,"('ÖZKOÇ', 'Sakarya')"
10.898330524851584,984,4557,660,"('şifalar', 'diliyorum')"
10.88702828785192,5968,5738,5001,"('Cumhuriyet', 'Halk')"
10.877320943854446,6884,708,707,"('Mehmet', 'Metanet')"
10.824905707943246,3372,5298,2499,"('Özgür', 'Özel')"
10.806447425422107,7212,5270,5249,"('Kesin', 'Hesabı')"
10.800995042781134,6756,3164,2941,"('Komisyon', 'önergeye')"
10.799012964157637,5703,5586,4377,"('tan', 'rahmet')"
10.792037601699935,6255,760,650,"('terör', 'örgütünün')"
10.785997576836555,980,6355,848,"('RECEP', 'ÖZEL')"
10.783559019832234,4336,2679,1579,"('Diğer', 'önergeyi')"
10.750405978836447,3292,7315,3199,"('katılıyor', 'mu')"
10.7390497921622,7212,1982,1884,"('Kesin', 'Hesap')"
10.711284429683477,5931,3791,2907,"('teklif', 'ederiz')"
10.70277051608566,3984,5183,2654,"('TURAN', 'Çanakkale')"
10.697505965816866,883,6385,722,"('yılları', 'arasında')"
10.696368291527667,1784,5099,1164,"('yeter', 'sayısı')"
10.695373926783006,1063,5731,779,"('çıkarılmasını', 'arz')"
10.68136403480305,6255,1799,1425,"('terör', 'örgütü')"
10.651117602948686,5622,2797,1950,"('Millî', 'Eğitim')"
10.64132343644427,1069,7967,1049,"('sataşması', 'nedeniyle')"
10.633778736279018,5586,2570,1759,"('rahmet', 'dilediğine')"
10.614884809688895,1264,4442,679,"('araştırılması', 'amacıyla')"
10.607939094305598,6165,934,693,"('Vekili', 'Süreyya')"
10.599933369327992,2599,7529,2342,"('TÜRKKAN', 'Kocaeli')"
10.590033992370326,1552,5323,982,"('Değerlendirme', 'Raporu')"
10.561299843578697,806,8188,769,"('geçilmesini', 'oylarınıza')"
10.554361285977475,2793,8188,2652,"('Önergeyi', 'oylarınıza')"
10.539117748378402,1029,7868,929,"('KURTULAN', 'Mersin')"
10.537551707763969,1512,6099,1057,"('olmasına', 'rağmen')"
10.536345963182171,6127,1827,1282,"('yılı', 'merkezî')"
10.526561666964087,1312,4945,738,"('İdaresi', 'Başkanlığı')"
10.512910894802374,8188,1189,1097,"('oylarınıza', 'sunacağım')"
10.5027861744676,6743,1894,1429,"('Cumhurbaşkanı', 'Yardımcısı')"
10.501145339354771,1396,4557,711,"('başsağlığı', 'diliyorum')"
10.495492560648234,5085,2655,1503,"('grup', 'başkan')"
10.483218511408248,2322,6336,1624,"('BÜLBÜL', 'Sakarya')"
10.480921921145033,3613,6723,2677,"('ÖZKAN', 'Denizli')"
10.480513943306708,1719,4055,768,"('Sayılı', 'Sayıştay')"
10.479864505169685,5643,5323,3308,"('Komisyonu', 'Raporu')"
10.477587317061227,6032,1072,711,"('Bakanı', 'Bekir')"
10.427909393626548,3694,3960,1554,"('Kemal', 'Atatürk')"
10.39797683616325,7315,1302,991,"('mu', 'PLAN')"
10.395697336998191,9109,1937,1833,"('Meclis', 'araştırması')"
10.395096721928843,9109,869,822,"('Meclis', 'Araştırması')"
10.382282404786505,1751,4217,760,"('konuşmak', 'isteyen')"
10.37321831472361,5622,2066,1188,"('Millî', 'Savunma')"
10.315093993086107,10027,3015,2970,"('yaptığı', 'açıklamasındaki')"
10.296273813668975,10287,5241,5228,"('edenler', 'Etmeyenler')"
10.296200331601904,952,7529,695,"('AKAR', 'Kocaeli')"
10.28557951462413,4709,1690,766,"('maddesi', 'gereğince')"
10.275451048155785,2304,6698,1475,"('meydana', 'gelen')"
10.269824927716005,9030,5703,4903,"('Allah', 'tan')"
10.251721459956697,5072,1751,835,"('hakkında', 'konuşmak')"
10.247158790390223,3015,10560,2984,"('açıklamasındaki', 'bazı')"
10.234222585210224,10466,790,768,"('Kanunu', 'Uyarınca')"
10.230008047690134,10560,5551,5429,"('bazı', 'ifadelerine')"
10.2262766135325,10027,2224,2060,"('yaptığı', 'konuşmasındaki')"
10.196375310111351,2224,10560,2125,"('konuşmasındaki', 'bazı')"
10.191253501464255,9804,965,853,"('Grubu', 'Önerileri')"
10.189246240112107,7315,993,654,"('mu', 'ADALET')"
10.187187595509645,1982,10466,1865,"('Hesap', 'Kanunu')"
10.177973274213485,6391,2333,1332,"('Avrupa', 'Birliği')"
10.176168818599308,3580,4336,1385,"('edilmemiştir', 'Diğer')"
10.147679339427846,6053,3694,1956,"('Mustafa', 'Kemal')"
10.1170762346568,1557,11219,1496,"('AKÇAY', 'Manisa')"
10.102073692182922,5009,1703,723,"('FETÖ', 'nün')"
10.080115803390555,6114,1446,738,"('sosyal', 'medya')"
10.049206018592805,8188,10505,7028,"('oylarınıza', 'sunuyorum')"
10.04852780187126,4203,7091,2434,"('Tüzük', 'ün')"
10.041597187244545,1327,9485,1023,"('yanı', 'sıra')"
10.026658320083392,1188,8518,814,"('Danışma', 'Kurulu')"
10.024690554004152,7307,1443,847,"('beş', 'dakikadır')"
10.007497376099018,11423,5683,5153,"('Meclisi', 'Başkanlığına')"
10.000633879518084,1780,7609,1070,"('olursa', 'olsun')"
9.99606514325569,2838,8188,1830,"('maddeyi', 'oylarınıza')"
9.959224942487179,1524,10505,1229,"('saygılar', 'sunuyorum')"
9.950252481152077,2985,7307,1664,"('Süreniz', 'beş')"
9.928353256273066,4598,4521,1562,"('etmeyenler', 'Önerge')"
9.919547656367602,1236,9804,905,"('Parti', 'Grubu')"
9.879752570458297,2863,6298,1310,"('Şu', 'anda')"
9.87310982183649,13801,5164,5154,"('Yönetim', 'Bütçesi')"
9.86664513916645,6355,11219,5133,"('ÖZEL', 'Manisa')"
9.860150948062572,10588,13801,10473,"('Merkezî', 'Yönetim')"
9.82618655529203,14272,1106,1105,"('karşı', 'karşıyayız')"
9.815188713660106,13775,2557,2447,"('Millet', 'Meclisinin')"
9.803221975726984,14272,2218,2181,"('karşı', 'karşıya')"
9.797453564080039,3605,11197,2770,"('Hareket', 'Partisi')"
9.796768582351291,6622,2162,982,"('Başkanı', 'TBMM')"
9.789610328748166,4819,2107,693,"('uncu', 'maddesine')"
9.777884954194587,9604,1658,1078,"('Anayasa', 'Mahkemesi')"
9.7741530421887,2215,5643,844,"('Dışişleri', 'Komisyonu')"
9.774037871545165,13775,715,665,"('Millet', 'Meclisine')"
9.772034645631994,13801,7212,6711,"('Yönetim', 'Kesin')"
9.762758666340384,14150,13775,13058,"('Büyük', 'Millet')"
9.746895684283913,5085,3796,1279,"('grup', 'önerisi')"
9.738720087885696,2566,11197,1893,"('Demokratik', 'Partisi')"
9.733128519596217,13436,770,679,"('saygıyla', 'selamlarım')"
9.723116403110904,1524,7611,756,"('Tamamlayalım', 'lütfen')"
9.689075321630995,10787,1733,1190,"('kanun', 'teklifinin')"
9.688563080182009,4055,4945,1276,"('Sayıştay', 'Başkanlığı')"
9.682012940315044,15770,973,972,"('yıl', 'dönümünde')"
9.681109838653496,15770,1210,1208,"('yıl', 'dönümüne')"
9.674384511705082,9039,1459,831,"('vardır', 'okutup')"
9.661730292232942,12869,2406,1934,"('son', 'derece')"
9.659078500114623,5000,3766,1174,"('dışı', 'konuşması')"
9.654630339398992,13436,13155,10986,"('saygıyla', 'selamlıyorum')"
9.65436645665811,1630,6565,665,"('Ödenek', 'Bütçe')"
9.65217666827757,15770,1071,1048,"('yıl', 'dönümü')"
9.648759695742115,6355,1998,786,"('ÖZEL', 'Isparta')"
9.648286126790566,8380,11466,5946,"('olmak', 'üzere')"
9.646194567498384,741,15375,704,"('baktığımız', 'zaman')"
9.640316370145339,6391,2662,1047,"('Avrupa', 'İnsan')"
9.605177665209228,4966,5180,1545,"('hep', 'beraber')"
9.600633250832617,2569,6612,1017,"('adı', 'altında')"
9.591779852268541,13775,843,691,"('Millet', 'Meclisinde')"
9.585713933447526,11446,1641,1113,"('iş', 'birliği')"
9.584506763466939,2577,13436,2050,"('hepinizi', 'saygıyla')"
9.58189676250744,16601,10588,10388,"('Yılı', 'Merkezî')"
9.57648993391501,5738,2069,699,"('Halk', 'Partisinin')"
9.571238768520471,6396,2865,1075,"('insan', 'hakları')"
9.562409720049882,1579,13436,1237,"('Hepinizi', 'saygıyla')"
9.559184501496457,17075,17173,17059,"('Mikrofon', 'otomatik')"
9.549135380598875,1460,7967,672,"('sataşma', 'nedeniyle')"
9.547398532321203,17173,17208,17052,"('otomatik', 'cihaz')"
9.545768821040852,3701,13801,2944,"('Merkezi', 'Yönetim')"
9.526489045479677,2870,6053,988,"('Gazi', 'Mustafa')"
9.524867750297778,2571,14337,2094,"('AÇIKLAMALAR', 'Devam')"
9.521443868749554,6884,3714,1449,"('Mehmet', 'Muş')"
9.5109235068046,13775,11423,8853,"('Millet', 'Meclisi')"
9.51050764750817,1029,14859,860,"('sırasına', 'göre')"
9.505308908478014,867,14859,722,"('verilerine', 'göre')"
9.50523677227739,9485,13645,7253,"('sıra', 'sayılı')"
9.499394367371384,5738,11197,3586,"('Halk', 'Partisi')"
9.485667102292183,12249,6298,4265,"('şu', 'anda')"
9.481507408945774,1016,14337,803,"('BAŞKANLIĞI', 'Devam')"
9.477433620637159,859,14337,677,"('BAKANLIĞI', 'Devam')"
9.476819688710865,13153,981,709,"('kabul', 'edilemez')"
9.476032104481945,11798,4286,2777,"('aynı', 'zamanda')"
9.46862416411944,1478,13436,1085,"('heyetinizi', 'saygıyla')"
9.44854742713329,17298,1295,1207,"('Türk', 'milletinin')"
9.445114993782022,5683,3411,1042,"('Başkanlığına', 'verilmiş')"
9.440582790452947,5270,2323,656,"('Hesabı', 'CETVELİ')"
9.423389611482728,5845,4055,1255,"('Dair', 'Sayıştay')"
9.420299998210977,2062,7609,829,"('geçmiş', 'olsun')"
9.417083837379884,7896,2323,967,"('dakika', 'ara')"
9.414996158964975,2574,9247,1253,"('Akbaşoğlu', 'nun')"
9.407229932667326,1083,14337,813,"('KURUMU', 'Devam')"
9.396110118369405,3425,4074,725,"('yurt', 'dışında')"
9.38899230883475,10787,3032,1691,"('kanun', 'teklifi')"
9.388027597044891,10276,8839,4693,"('yer', 'alan')"
9.366320322427214,5293,2565,691,"('hukuk', 'devleti')"
9.364961640800997,8197,1785,744,"('tek', 'adam')"
9.349167320041225,2515,6032,763,"('Orman', 'Bakanı')"
